age;gender;loan_balance_0m
29;F;0
50;F;0
19;F;0
28;F;0
52;Ì;0
28;F;57760.4
42;F;0
28;Ì;0
31;F;0
36;F;0
49;Ì;44820.16
19;Ì;0
56;Ì;0
23;Ì;0
46;Ì;1296677.67
66;Ì;0
40;Ì;0
46;Ì;974977.33
36;Ì;0
64;Ì;0
52;Ì;0
52;F;0
31;F;0
21;F;0
16;Ì;0
31;F;0
49;Ì;0
50;F;0
31;Ì;0
32;F;0
56;F;0
54;F;0
49;Ì;181184.58
27;Ì;0
31;F;0
27;F;0
34;Ì;0
17;F;0
60;F;0
39;F;0
30;F;0
42;F;0
22;Ì;0
19;Ì;0
31;Ì;73407.89
34;F;0
25;F;0
34;Ì;246419.69
33;Ì;97973.46
40;F;0
39;Ì;0
54;Ì;0
55;F;0
38;F;0
47;F;0
34;F;333332.06
52;F;190305.12
38;Ì;0
20;Ì;0
49;F;145314.97
59;F;0
18;F;0
36;Ì;0
54;F;0
40;Ì;0
30;F;0
41;F;0
55;F;0
29;F;0
35;F;0
24;Ì;0
52;Ì;0
19;F;0
25;F;0
48;F;0
60;Ì;18508.02
48;Ì;0
45;F;0
41;Ì;452578.52
28;Ì;0
59;F;0
40;F;0
31;Ì;0
35;Ì;411175.05
48;Ì;0
25;F;0
37;Ì;0
30;F;0
44;F;0
23;Ì;0
44;Ì;222404.67
27;F;0
34;;0
45;F;81084.16
48;F;733654.7
36;Ì;0
70;F;0
48;F;0
41;Ì;17305.12
32;Ì;0
60;Ì;0
18;Ì;0
39;;0
56;F;0
26;F;14155.93
49;F;585587.05
33;F;0
50;F;0
46;Ì;483034.68
23;F;0
46;F;173335.54
43;F;0
58;F;0
55;Ì;0
35;Ì;0
35;Ì;0
59;Ì;0
70;F;0
43;F;0
55;Ì;0
32;F;0
27;Ì;0
47;F;0
39;Ì;929648.06
33;F;231323.07
51;F;121190.18
48;Ì;396816.98
57;F;0
29;Ì;0
26;F;0
59;F;0
38;F;0
46;F;0
35;Ì;2875604.27
35;F;0
52;F;152893.17
23;Ì;0
60;F;0
46;F;902313.64
48;Ì;0
48;Ì;0
36;Ì;0
66;Ì;0
22;F;0
49;F;267718.6
27;F;0
30;Ì;0
44;F;0
44;F;0
55;Ì;0
40;F;0
18;Ì;0
34;F;0
41;F;453909.59
26;F;0
54;Ì;0
60;Ì;0
56;Ì;0
26;Ì;0
42;Ì;0
36;Ì;0
33;F;0
19;F;0
42;Ì;0
69;Ì;0
43;F;0
34;F;0
40;F;0
40;Ì;0
39;Ì;0
36;Ì;300339.26
50;F;0
32;Ì;0
26;F;0
39;F;1342826.01
38;F;0
53;Ì;0
29;Ì;0
23;Ì;30000
54;Ì;0
45;Ì;0
37;F;0
59;Ì;0
26;F;0
35;Ì;0
52;Ì;1589588.38
51;Ì;0
29;F;57004.87
57;Ì;0
52;;90199.83
36;Ì;0
61;Ì;0
49;Ì;429506.67
27;Ì;128945.2
38;Ì;0
60;Ì;0
47;Ì;772461.16
19;Ì;0
64;Ì;0
56;F;0
44;Ì;0
51;Ì;0
42;Ì;0
21;Ì;0
47;Ì;0
39;Ì;0
45;F;0
28;Ì;0
20;F;0
60;Ì;233582.92
23;Ì;0
50;F;210366.99
18;F;0
37;Ì;0
20;Ì;0
59;Ì;47340.76
28;F;0
29;F;0
30;F;0
40;F;0
21;;0
49;F;0
35;F;0
55;F;0
32;F;30341.87
44;Ì;0
41;Ì;605722.48
23;Ì;178737.18
34;Ì;0
38;F;0
42;Ì;0
53;F;0
36;F;0
36;F;0
60;F;0
40;F;0
38;F;0
33;F;0
26;Ì;331083.25
16;Ì;0
43;Ì;0
27;Ì;0
38;Ì;0
49;Ì;0
41;Ì;0
38;Ì;85694.13
34;Ì;426183.43
35;F;987233.54
66;Ì;0
57;Ì;0
57;F;0
46;Ì;409185.13
37;Ì;99281.97
46;Ì;3220.86
62;F;0
35;Ì;0
71;Ì;0
39;Ì;0
20;Ì;0
55;F;0
24;F;152033.18
27;F;0
65;F;0
63;Ì;0
27;Ì;0
40;F;0
53;F;0
59;Ì;0
56;Ì;0
36;Ì;0
23;F;0
22;Ì;0
58;Ì;0
43;Ì;0
34;Ì;0
48;Ì;0
73;Ì;0
18;;0
24;;0
25;;0
42;Ì;0
34;Ì;0
37;F;0
55;F;0
85;F;0
39;Ì;0
37;F;0
54;F;416771.34
28;Ì;185999.39
31;F;0
61;Ì;0
59;Ì;250672.22
61;F;0
18;Ì;0
34;Ì;0
36;F;161016.77
44;F;315126.17
25;F;0
29;F;0
37;Ì;0
45;Ì;0
27;Ì;0
18;Ì;0
56;Ì;66000
40;F;0
48;Ì;869923.27
66;;0
28;Ì;0
57;Ì;0
31;Ì;0
33;F;574659.43
27;Ì;0
43;F;267477.97
38;F;124351.73
38;F;0
43;Ì;0
47;F;393348.12
28;Ì;0
30;;0
31;Ì;0
22;F;0
43;Ì;230431.46
40;Ì;0
48;Ì;0
58;Ì;0
35;Ì;7168
41;F;0
38;F;919955.02
45;Ì;1355139.83
46;Ì;0
48;Ì;14723.2
39;Ì;0
25;Ì;0
39;Ì;184825.62
20;F;0
44;Ì;0
51;F;0
23;;0
41;Ì;603964.31
49;Ì;0
38;Ì;0
20;F;0
31;F;19812.54
46;F;0
26;Ì;0
33;F;0
38;F;505652.52
43;F;0
58;F;0
25;F;0
56;Ì;0
40;Ì;198645.54
46;Ì;195406.15
27;Ì;0
17;Ì;0
45;Ì;0
27;F;302229.82
38;F;0
37;Ì;280000
48;F;0
40;F;0
63;F;0
31;F;0
21;Ì;0
38;Ì;0
61;Ì;521982.87
19;Ì;0
52;Ì;0
26;;0
45;F;0
36;F;0
20;F;0
62;Ì;0
56;F;0
44;F;0
61;Ì;0
47;Ì;160501.66
41;Ì;0
41;F;0
79;F;0
56;F;0
31;Ì;0
37;F;0
32;F;0
32;F;0
33;Ì;194571.17
36;F;0
55;F;450264.69
26;F;0
39;F;0
61;Ì;0
55;F;38855.66
45;;0
29;Ì;325193.96
60;Ì;0
48;F;910697.28
43;Ì;0
40;F;58834.48
32;F;0
20;F;0
54;F;0
60;Ì;0
22;Ì;0
41;F;0
49;F;0
56;Ì;0
36;F;0
56;Ì;0
35;F;0
49;F;0
37;Ì;0
36;Ì;0
39;F;30817.55
44;Ì;509288.25
62;Ì;0
43;F;0
47;Ì;0
42;F;0
21;Ì;0
67;Ì;44276.21
47;Ì;0
55;Ì;0
56;Ì;575208.57
55;F;0
55;Ì;0
28;Ì;0
51;F;0
39;Ì;0
37;Ì;0
23;Ì;0
35;F;0
55;F;65948.22
37;F;123557.98
16;F;0
35;F;0
28;F;0
46;F;0
39;F;0
49;F;0
61;F;0
18;F;0
61;F;0
34;F;0
22;F;0
24;F;0
48;Ì;0
30;F;158863.16
60;F;0
23;Ì;199638.1
42;F;0
60;F;0
48;Ì;1777938
22;Ì;640559.58
52;F;0
27;F;0
30;F;0
39;F;0
38;Ì;349270.81
59;Ì;0
54;Ì;0
27;Ì;0
39;Ì;0
41;Ì;0
18;Ì;0
36;Ì;0
22;Ì;0
30;Ì;0
64;Ì;0
41;Ì;0
53;Ì;0
23;Ì;0
20;Ì;0
31;Ì;865195.5
41;Ì;0
33;Ì;3615.34
57;F;0
39;Ì;0
27;F;24945.63
44;F;0
33;F;0
39;F;0
46;Ì;0
50;F;874200.94
50;Ì;0
60;F;250135.37
43;F;0
31;F;0
52;Ì;0
33;Ì;0
44;F;0
27;F;0
44;F;0
67;Ì;0
35;Ì;0
37;Ì;1455308.45
29;Ì;0
79;F;0
49;Ì;0
56;Ì;0
35;F;458063.68
50;F;0
29;Ì;465800.25
55;Ì;0
54;Ì;0
49;Ì;0
25;Ì;0
24;Ì;0
43;Ì;0
54;Ì;0
45;Ì;0
48;Ì;0
50;F;0
25;F;0
22;Ì;0
23;F;0
50;F;0
33;F;0
32;F;0
40;Ì;0
36;Ì;0
50;Ì;0
20;Ì;0
26;F;0
52;Ì;150000
64;F;0
29;F;0
38;F;0
59;Ì;0
20;F;0
50;Ì;0
51;Ì;968614.16
25;;0
24;F;0
21;;0
27;Ì;0
50;Ì;0
24;F;0
48;F;0
23;Ì;0
63;Ì;0
46;F;0
27;F;0
30;F;64821.5
46;F;0
28;Ì;0
46;F;61988.72
24;F;0
37;Ì;0
29;Ì;0
56;F;0
27;F;0
54;Ì;0
29;Ì;0
46;Ì;734322.8
35;Ì;0
60;Ì;0
37;Ì;0
24;Ì;0
26;Ì;0
23;F;0
53;Ì;558659.22
34;Ì;0
62;Ì;155210.22
37;Ì;0
44;Ì;0
19;Ì;0
24;;0
28;Ì;130757.12
30;Ì;2715.62
23;F;0
30;Ì;0
52;F;0
56;Ì;0
38;F;610645.46
22;F;0
22;F;0
53;F;0
36;Ì;287075.67
37;Ì;0
54;F;12105.93
42;F;0
61;Ì;0
59;F;0
33;Ì;0
55;Ì;0
61;F;0
38;F;0
58;F;0
62;Ì;0
38;Ì;0
46;Ì;0
35;F;0
30;F;0
35;F;0
33;F;17482.19
59;F;0
62;Ì;0
54;F;0
23;F;0
54;F;0
50;Ì;0
41;F;0
29;Ì;0
41;F;0
36;F;0
32;Ì;0
56;Ì;0
62;Ì;0
43;Ì;0
57;Ì;0
34;Ì;0
36;Ì;0
48;Ì;581477.24
31;F;33394.26
34;Ì;0
26;F;0
37;F;0
38;Ì;0
35;F;0
58;F;0
56;F;33165.91
18;Ì;0
50;Ì;5080.98
36;F;0
51;Ì;0
57;F;0
17;F;0
44;F;0
28;;0
45;F;0
47;F;0
38;Ì;0
41;F;285629.23
47;Ì;0
25;Ì;0
35;Ì;0
61;;0
31;F;49918.48
35;F;0
62;F;106697.58
36;Ì;0
39;Ì;0
19;Ì;0
34;Ì;188805.04
38;Ì;0
49;F;0
61;F;0
63;Ì;301109.32
16;F;0
28;Ì;0
24;;0
30;Ì;0
57;F;0
29;Ì;438888.89
23;;0
52;F;503233.55
27;Ì;37039.02
31;F;0
56;F;0
28;Ì;0
40;F;0
37;Ì;0
32;F;798
26;Ì;0
31;Ì;0
34;F;0
34;F;0
58;Ì;0
33;F;0
59;Ì;0
40;Ì;0
36;Ì;0
53;Ì;319162.53
55;F;0
68;Ì;0
40;F;0
49;Ì;0
48;F;0
39;F;0
61;F;0
23;F;0
32;;0
37;F;0
30;F;43520.32
56;Ì;0
44;Ì;0
43;F;0
36;F;0
25;F;0
28;F;0
51;Ì;202639.28
22;Ì;0
39;F;0
21;F;0
57;Ì;0
67;Ì;0
54;Ì;1141826.91
30;Ì;0
68;Ì;0
57;Ì;998471.05
52;Ì;0
42;Ì;0
30;;0
29;Ì;0
53;Ì;0
31;F;0
48;Ì;24678.64
62;Ì;219618.94
22;Ì;0
36;Ì;0
24;Ì;0
57;F;0
35;Ì;0
51;Ì;213411.1
38;Ì;0
54;Ì;0
41;Ì;0
39;F;479315.78
26;;0
31;Ì;0
59;Ì;0
49;F;0
41;Ì;0
63;F;0
37;F;0
37;F;0
34;Ì;0
34;Ì;40931.3
37;F;0
49;Ì;0
64;Ì;0
53;F;0
52;F;0
50;Ì;0
28;F;0
49;F;0
56;Ì;0
58;Ì;0
19;Ì;0
40;F;0
49;F;0
57;F;85607.6
66;Ì;0
61;F;29702.97
26;Ì;0
47;F;330222.55
29;Ì;0
50;Ì;0
28;Ì;0
43;F;673202.42
44;F;377528.17
18;Ì;0
45;Ì;0
25;Ì;0
35;F;0
24;F;0
69;F;0
40;F;0
44;Ì;0
56;F;0
26;Ì;0
58;F;35874.46
34;F;507683.63
24;F;0
29;F;0
24;Ì;850907.15
26;Ì;0
56;Ì;505142.5
38;Ì;0
54;Ì;189595.53
40;F;0
51;Ì;0
58;F;0
54;Ì;0
39;F;0
34;Ì;0
52;F;446833.92
64;F;0
36;F;0
38;Ì;1475490.7
25;F;0
21;Ì;0
53;Ì;0
30;Ì;0
40;Ì;1821365.43
29;F;0
20;F;0
59;F;338849.4
57;Ì;0
43;Ì;0
47;F;0
46;F;0
46;F;1236221.66
51;Ì;377972.1
32;F;1351263.62
23;Ì;0
33;Ì;0
72;F;0
47;Ì;805067.86
26;Ì;0
24;Ì;0
43;F;0
56;F;1862896.38
32;Ì;0
53;F;469846.62
62;Ì;0
30;Ì;782122.91
49;Ì;0
62;Ì;0
29;Ì;0
60;F;0
32;F;0
29;F;0
36;F;153907.27
37;F;407626.76
59;Ì;390941.56
33;Ì;0
48;Ì;60153
39;Ì;0
53;Ì;0
39;Ì;1763181.65
34;F;0
31;F;0
32;F;0
42;Ì;121705.11
48;Ì;0
42;F;0
62;F;0
63;F;0
29;F;0
34;Ì;0
58;F;0
49;F;0
42;F;0
51;F;0
45;Ì;0
54;Ì;0
44;F;0
31;F;0
20;F;0
49;Ì;0
61;Ì;0
50;F;0
26;Ì;68733.61
29;F;0
35;F;0
54;F;189588.38
69;F;0
67;F;0
36;Ì;20537.82
49;Ì;542472.05
33;Ì;0
73;F;0
37;F;0
61;F;0
36;Ì;0
24;F;0
31;Ì;0
36;Ì;1453677.89
46;Ì;0
42;F;100903.78
43;Ì;141338.76
40;F;0
53;F;115596.93
51;Ì;90375.9
64;F;0
52;Ì;0
29;F;0
62;Ì;53089.45
47;F;0
34;F;0
50;Ì;0
47;Ì;0
62;Ì;304808.79
19;F;0
70;F;0
25;F;0
47;F;0
55;F;0
25;F;0
51;F;0
42;F;0
56;F;0
56;F;182380.41
23;Ì;0
32;Ì;9418.79
41;Ì;0
65;Ì;0
35;Ì;13737.28
26;F;0
21;;0
54;F;110042.01
35;;0
66;Ì;0
31;F;0
20;Ì;0
34;Ì;0
55;Ì;0
52;Ì;35402.82
47;Ì;0
28;Ì;281229.2
32;Ì;172537.14
37;F;0
38;Ì;35065.02
28;F;211006.68
23;F;78032.53
45;Ì;0
35;Ì;0
30;F;0
59;F;0
41;Ì;0
38;F;0
36;Ì;0
49;F;0
44;Ì;0
30;Ì;357569.55
42;Ì;0
58;Ì;0
33;F;0
29;F;0
36;Ì;15645.55
31;F;0
35;F;0
53;Ì;0
47;F;19900.65
41;F;0
33;F;0
55;Ì;1806033.12
42;Ì;0
46;Ì;0
19;Ì;0
52;Ì;38581.67
43;Ì;65547.85
28;Ì;0
36;Ì;0
43;Ì;0
49;Ì;0
61;Ì;0
39;Ì;0
31;Ì;0
49;F;0
55;Ì;0
33;F;0
42;Ì;0
39;Ì;0
55;Ì;0
57;F;0
27;Ì;0
36;F;0
27;F;0
51;Ì;506656.7
55;Ì;0
28;F;0
26;Ì;0
56;Ì;0
31;Ì;0
37;Ì;0
63;Ì;0
17;Ì;0
39;F;0
28;Ì;0
42;Ì;0
51;F;533067.65
55;Ì;0
38;Ì;0
55;Ì;0
62;Ì;0
63;Ì;0
29;F;13.6
46;Ì;2305220.11
40;F;0
40;F;0
22;Ì;0
47;F;1362971.18
32;F;0
31;Ì;0
32;F;0
39;Ì;0
28;;0
45;F;399384.01
18;Ì;0
21;;0
49;F;0
51;F;0
23;Ì;0
52;F;0
46;Ì;0
29;Ì;226230.32
45;F;0
49;Ì;0
28;Ì;67529.01
50;Ì;0
59;F;0
38;F;0
58;Ì;0
61;F;1101836.47
55;Ì;0
31;Ì;0
52;F;535269.12
41;F;295393.17
32;Ì;0
61;Ì;0
27;F;17160.95
44;Ì;0
34;F;1501991.15
56;Ì;0
25;F;0
27;Ì;0
52;Ì;0
39;Ì;0
60;Ì;0
44;;0
32;F;0
51;F;0
50;Ì;125433.88
65;Ì;0
29;Ì;438456.08
28;Ì;0
36;Ì;0
35;Ì;0
28;Ì;164804.63
36;F;16210.71
25;F;119649.94
41;Ì;0
42;Ì;0
34;Ì;0
29;Ì;0
37;Ì;0
79;Ì;0
23;Ì;0
25;Ì;0
60;F;0
23;F;176958.53
28;Ì;0
40;F;0
53;F;0
64;Ì;0
27;F;0
34;Ì;0
39;F;0
39;F;0
31;F;49607.88
54;F;0
59;Ì;0
23;Ì;0
28;Ì;0
20;Ì;0
24;Ì;0
57;Ì;0
32;Ì;0
26;F;0
27;;0
53;F;0
48;F;0
25;F;0
35;F;0
34;F;0
64;F;0
65;F;0
64;F;287748.14
41;F;0
15;Ì;0
26;F;0
29;F;135426.48
28;F;0
46;F;718801.52
47;Ì;0
31;Ì;164010.57
37;Ì;322257.46
42;Ì;0
30;F;0
34;Ì;518827.23
32;F;95200.38
43;F;0
32;Ì;6627.6
53;F;0
42;Ì;0
29;Ì;0
48;F;0
49;F;0
32;F;0
24;F;0
37;Ì;0
28;Ì;0
32;Ì;0
22;F;0
26;F;0
39;F;0
44;Ì;0
30;F;0
55;F;0
60;F;116663.21
58;F;0
41;Ì;0
43;Ì;0
30;Ì;538463.84
40;F;0
47;Ì;0
29;Ì;0
58;Ì;0
26;Ì;0
41;F;0
51;F;0
63;F;0
28;;0
20;;0
26;F;0
29;F;0
39;Ì;0
51;Ì;799356.64
66;Ì;0
50;Ì;0
64;Ì;0
47;Ì;0
45;Ì;0
42;F;0
29;Ì;0
47;Ì;0
29;F;0
46;F;0
41;Ì;0
39;Ì;0
32;Ì;390881.34
41;F;0
62;F;0
50;Ì;0
61;Ì;0
18;;0
27;F;0
62;Ì;502323.22
48;Ì;0
37;F;0
72;Ì;0
32;F;1104674.16
36;F;0
79;Ì;0
27;Ì;0
37;F;0
57;F;0
59;F;0
55;F;0
51;F;0
37;F;0
26;F;27049.55
36;F;0
30;Ì;366470.05
43;Ì;0
53;Ì;0
24;F;0
45;Ì;0
40;F;758258
55;Ì;90137.69
33;F;0
42;F;0
87;Ì;0
37;F;0
26;F;0
76;F;0
63;F;0
55;Ì;0
26;Ì;0
42;Ì;0
66;F;0
51;F;0
36;F;0
43;F;0
34;Ì;0
32;Ì;0
29;Ì;301677.3
61;Ì;0
52;Ì;0
49;Ì;0
51;F;74226.54
39;F;0
55;Ì;0
52;Ì;0
55;Ì;0
35;Ì;0
18;F;0
41;F;0
39;Ì;0
58;Ì;12513.7
39;F;496807.4
38;F;0
33;F;142134.15
74;F;0
47;Ì;0
52;F;0
41;Ì;0
48;Ì;3818.56
48;Ì;0
30;Ì;0
27;F;0
30;Ì;0
41;F;0
57;Ì;0
24;Ì;0
35;Ì;0
56;F;728195.7
24;F;0
33;;0
27;;0
51;F;567477.04
70;Ì;0
63;Ì;0
40;F;0
17;F;0
41;F;0
34;F;0
29;F;182377.03
50;F;0
35;F;0
48;F;0
31;Ì;0
50;Ì;0
47;Ì;359491.18
36;Ì;0
73;Ì;0
49;F;105589.26
38;Ì;0
57;F;181273.96
53;Ì;0
26;Ì;0
31;F;0
44;;0
26;Ì;0
31;;0
33;Ì;0
63;F;0
48;F;953627.57
33;F;0
36;F;0
50;F;0
19;Ì;0
38;Ì;0
31;Ì;0
39;Ì;0
52;F;0
42;F;16558.39
50;Ì;0
56;F;0
27;Ì;0
39;Ì;0
29;Ì;0
29;F;0
36;Ì;282909.18
43;Ì;190993.22
65;F;0
30;Ì;0
55;Ì;478958.76
28;F;0
42;F;0
49;Ì;400065.41
42;F;0
29;F;0
56;Ì;0
37;Ì;502947.71
25;F;274228.57
52;F;0
45;Ì;514341.95
17;Ì;0
38;F;0
55;Ì;0
50;Ì;243109.73
33;Ì;42210.5
47;Ì;19709.83
54;F;0
54;F;0
21;F;0
29;Ì;0
44;Ì;1117423.3
42;F;99034.01
37;Ì;0
47;Ì;0
46;F;0
27;Ì;0
38;Ì;0
32;Ì;0
39;Ì;23021.64
28;Ì;0
43;Ì;0
56;Ì;0
31;Ì;0
43;F;0
59;Ì;172003.56
32;F;0
38;F;2470020.9
49;F;16115.39
50;Ì;381579.57
34;F;0
69;F;0
38;F;0
21;Ì;0
33;Ì;0
48;F;0
22;Ì;0
50;Ì;0
36;Ì;0
33;F;501798.89
43;F;0
37;Ì;0
35;Ì;597467.59
35;F;0
65;Ì;0
47;Ì;0
49;F;0
51;F;0
37;Ì;0
44;;0
29;Ì;0
35;Ì;0
59;F;0
31;F;0
44;Ì;0
50;Ì;0
29;F;0
40;F;0
30;F;0
35;F;27520.69
64;F;0
41;F;0
27;F;0
20;F;0
33;F;0
30;F;74752.85
30;F;152080.67
45;F;255000
47;F;0
22;F;0
55;F;0
50;F;0
36;Ì;83846
42;Ì;0
31;Ì;364014.33
40;Ì;0
46;Ì;0
51;Ì;0
41;Ì;0
43;Ì;756675.5
25;Ì;167812.14
45;Ì;0
56;F;0
45;F;0
42;F;0
48;Ì;0
29;Ì;0
56;F;0
38;F;75620.91
20;F;0
35;F;0
57;Ì;344159.63
41;Ì;0
81;Ì;0
63;Ì;298701.74
73;Ì;0
45;Ì;0
43;Ì;0
50;Ì;0
47;Ì;0
53;Ì;267480.97
35;Ì;0
56;Ì;0
65;Ì;0
48;Ì;0
63;Ì;0
49;Ì;0
41;Ì;0
22;Ì;0
62;Ì;98181.78
36;Ì;0
37;Ì;0
32;Ì;0
25;Ì;0
46;Ì;0
28;Ì;0
45;Ì;0
36;Ì;0
64;F;0
50;F;0
31;F;0
50;F;0
62;F;0
49;Ì;0
45;Ì;0
58;Ì;0
25;F;0
57;Ì;0
21;F;0
41;F;0
42;Ì;989972.06
57;F;0
39;Ì;0
44;Ì;0
47;F;0
48;F;141925.34
50;Ì;0
64;F;0
35;F;0
43;F;0
56;F;0
32;F;0
47;F;0
59;F;0
50;Ì;0
47;Ì;728159.34
33;F;0
34;F;0
57;F;0
31;F;2960
23;Ì;0
37;Ì;443434.3
28;F;0
39;F;0
42;Ì;0
42;F;49188.92
60;F;817324.31
17;F;0
52;Ì;0
18;F;0
27;F;0
63;Ì;0
33;Ì;0
45;Ì;0
56;F;0
20;Ì;0
23;F;0
25;F;0
50;F;113837.5
39;F;0
33;Ì;67535.83
45;Ì;0
40;Ì;0
45;F;0
23;Ì;0
44;Ì;0
50;F;0
34;F;0
35;F;497962.21
41;F;219906.3
33;Ì;0
56;Ì;0
34;F;0
49;F;0
71;F;0
52;F;0
51;F;0
45;F;0
39;F;0
34;Ì;0
41;Ì;0
42;F;553890.49
70;Ì;0
26;Ì;0
39;Ì;0
34;Ì;0
80;Ì;0
32;Ì;0
33;F;1489178.51
29;Ì;0
45;F;0
50;Ì;0
65;F;94089.35
68;Ì;0
35;Ì;447669.96
30;F;0
36;F;0
45;F;0
50;F;0
36;Ì;427912.88
44;Ì;0
24;Ì;0
32;Ì;0
48;F;0
35;F;0
21;Ì;0
36;F;0
45;F;0
34;F;0
46;F;0
28;F;0
24;F;612066.35
26;F;0
31;Ì;0
57;F;27575.91
35;Ì;204209.88
21;Ì;0
37;F;0
40;Ì;0
62;Ì;16278.5
49;F;28486.52
54;F;0
45;F;371582.17
54;Ì;0
29;Ì;0
42;Ì;0
48;F;366507.25
20;F;0
62;Ì;0
36;Ì;0
46;F;256316.68
44;F;0
32;F;38996.8
45;F;0
38;F;1164583.17
41;F;0
31;F;0
64;Ì;0
46;Ì;0
30;F;149500
47;F;0
22;Ì;864361.51
29;Ì;0
40;Ì;0
48;F;242563.25
29;F;0
54;Ì;0
35;F;11777.92
60;Ì;0
58;Ì;0
41;Ì;599498.37
33;Ì;0
57;F;0
44;F;0
40;Ì;0
34;Ì;33908.62
39;Ì;0
23;Ì;0
35;Ì;0
19;Ì;0
34;Ì;153379.53
38;F;0
55;F;0
25;Ì;0
27;F;530884.44
48;F;209408.86
22;F;0
29;F;0
20;F;0
31;F;0
35;Ì;243101.69
48;Ì;0
56;Ì;0
24;Ì;584649.98
43;Ì;1222904.77
45;F;0
55;F;0
72;Ì;0
25;Ì;0
47;Ì;0
35;F;0
48;F;0
56;Ì;0
51;Ì;613678.38
51;Ì;0
25;F;0
51;F;0
58;F;0
50;F;0
50;Ì;8456.79
60;Ì;0
60;Ì;296438.28
28;Ì;0
29;Ì;35242.2
34;F;197996.95
38;F;0
25;F;979865.69
42;F;0
30;Ì;0
39;F;112148.44
25;Ì;0
30;F;0
35;Ì;537043.73
29;F;0
57;Ì;0
23;Ì;0
52;Ì;0
37;Ì;0
15;Ì;0
39;F;0
36;F;0
38;F;0
44;F;43194.08
62;F;0
35;F;0
46;F;0
37;F;0
21;Ì;0
49;Ì;2276.62
52;F;0
58;F;0
35;F;541498.21
60;Ì;698373.98
43;Ì;0
23;F;0
23;F;0
60;F;8074.28
38;F;0
26;F;0
32;Ì;39041.2
63;F;0
22;Ì;0
56;F;0
65;F;0
34;Ì;0
43;Ì;0
39;F;0
59;F;0
35;F;0
49;Ì;0
31;F;657330.74
43;F;0
33;Ì;0
63;F;0
33;F;0
50;F;0
69;Ì;0
73;Ì;0
29;F;955594
29;Ì;0
37;Ì;0
32;Ì;0
40;F;771229.73
27;F;0
20;F;0
30;Ì;0
26;Ì;0
46;Ì;0
44;;0
30;F;0
56;Ì;1206867.18
48;F;53314.87
38;F;0
36;F;322296.99
32;F;20275.47
60;Ì;120507.34
64;Ì;146356.09
68;Ì;0
51;Ì;0
19;F;0
49;F;0
37;Ì;0
35;Ì;0
36;Ì;0
38;F;0
20;F;0
56;F;0
34;F;0
26;F;0
65;F;0
46;F;0
36;Ì;0
41;F;510647.01
38;F;0
37;Ì;119651.02
51;F;0
18;Ì;0
24;Ì;0
45;F;0
38;Ì;0
35;Ì;111480.05
32;Ì;0
20;;0
52;Ì;0
35;F;356673.57
52;Ì;0
28;;0
39;Ì;0
28;Ì;0
59;Ì;0
66;Ì;0
34;F;0
44;F;0
61;F;0
50;Ì;0
59;Ì;0
54;Ì;0
45;F;0
45;Ì;180205.36
35;F;0
91;Ì;0
35;F;0
58;F;443379.95
50;Ì;0
40;F;0
66;F;0
37;Ì;0
41;Ì;0
61;Ì;165853.85
60;Ì;0
67;Ì;0
39;Ì;0
42;F;30173.98
29;F;0
35;F;0
31;Ì;0
30;Ì;0
41;Ì;271518.18
67;F;0
22;Ì;0
43;F;0
31;F;0
32;F;424701.78
20;Ì;0
20;F;0
21;Ì;0
46;Ì;23426.09
70;F;0
40;Ì;0
47;Ì;0
38;Ì;0
34;F;831977.92
60;F;0
44;F;0
36;F;0
40;F;16442.72
48;F;0
62;Ì;0
39;Ì;0
35;F;0
28;F;0
63;Ì;0
28;F;0
26;;265065.54
44;Ì;0
30;Ì;574544.55
38;Ì;0
20;Ì;0
45;Ì;0
28;F;807319.16
33;F;0
42;F;0
50;F;0
33;Ì;517984.94
49;Ì;0
56;F;0
28;Ì;29924.23
25;Ì;0
43;Ì;0
48;Ì;0
52;F;0
65;Ì;0
30;F;0
32;F;319778.68
33;Ì;17071.96
53;Ì;0
58;Ì;0
49;Ì;0
31;Ì;468587.37
37;Ì;44771.74
48;Ì;0
43;Ì;50446.79
33;Ì;0
62;Ì;0
71;F;0
35;F;0
57;Ì;0
32;Ì;0
41;Ì;0
48;F;142290.1
48;Ì;0
35;F;0
29;F;0
72;Ì;0
53;Ì;0
24;Ì;0
26;F;269005.31
32;Ì;0
69;F;0
47;F;0
58;Ì;1443403.23
44;F;0
47;Ì;0
33;Ì;0
59;F;0
43;Ì;0
22;F;0
39;F;0
45;Ì;0
32;Ì;0
29;Ì;0
36;Ì;0
36;F;29143.72
42;Ì;0
25;Ì;0
57;Ì;0
72;Ì;0
37;F;0
20;Ì;0
60;Ì;0
28;F;0
44;Ì;0
37;Ì;0
54;F;0
42;F;0
49;Ì;229043.09
19;F;0
32;Ì;42683.96
53;Ì;10965.73
22;Ì;0
29;Ì;0
29;Ì;0
45;F;0
56;Ì;0
31;Ì;56063.81
35;Ì;0
55;F;0
35;Ì;29786.5
50;Ì;0
19;F;0
53;F;0
35;F;0
52;F;0
26;F;0
62;F;0
38;F;251395.14
53;F;0
29;Ì;264960.17
44;F;0
45;F;29148.33
56;Ì;0
30;Ì;0
58;Ì;0
18;F;0
29;F;0
69;F;0
22;Ì;0
67;F;0
17;Ì;0
31;Ì;224181.75
35;F;0
40;F;0
46;Ì;0
36;;0
61;F;0
32;Ì;0
